Date,ON,1W,2W,1M,2M,3M,6M,9M,1Y,2Y,3Y,5Y,7Y,10Y,15Y
2016-04-21,0.04999657565517691,0.05027575445419278,0.05025154004569772,0.05039403676505271,0.05018949798976595,0.05057887013231546,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.053684727216459435,0.05808276276879372,0.06692123614537607,0.07074138316003714,0.07216607032221842,0.07216607032221842
2016-04-22,0.04999657565517691,0.05017585073127904,0.05035134729465971,0.05069277583723472,0.05078447047277617,0.051171287195009095,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.05331704920933048,0.05807969488128409,0.06680431661246397,0.07087359456917044,0.07252061724389372,0.07252061724389372
2016-04-25,0.04829680454219451,0.048477458154999147,0.04875438545935564,0.049896121783964124,0.05038782870625398,0.05107255711071351,0.051530415772052904,0.05139654614965172,0.05126267652725054,0.05323438923124143,0.058029866638184234,0.06675437943240159,0.0705272649254613,0.07207966125849874,0.07207966125849874
2016-04-26,0.042797490826271135,0.0464792784143809,0.047955867857997554,0.049896121783964124,0.05038782870625398,0.05127001484245727,0.051238025235238883,0.051011616156120404,0.05078520707700193,0.05275613812508364,0.05767135617436666,0.06629036316972382,0.07025239599002069,0.0719132187071316,0.0719132187071316
2016-04-27,0.0324985531680894,0.03878557143115165,0.043962912954171346,0.048900229837669916,0.04999116071721572,0.050480125424408856,0.05084810468031666,0.050626575002171575,0.050405045324026496,0.05234973705841539,0.05724180767167572,0.06591444134815994,0.06991231565709644,0.07144506001354375,0.07144506001354375
2016-04-28,0.024999143874707377,0.03648723095853217,0.043763249155185854,0.04870104153001753,0.05009033017302639,0.05097382458945038,0.052602148838741425,0.05226223253708603,0.05192231623543063,0.05389678371809146,0.058648347130372196,0.06739667628375928,0.07147769217841904,0.07300114919020237,0.07300114919020237
2016-04-29,0.033798435110348565,0.0379861601482683,0.043363916969881025,0.048501849915981075,0.049792816888170395,0.050480125424408856,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05313179918049651,0.058071598022851265,0.06668027167880675,0.07102493520110198,0.07252688382976072,0.07252688382976072
2016-05-02,0.033798435110348565,0.0379861601482683,0.043363916969881025,0.048501849915981075,0.049792816888170395,0.050480125424408856,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05313179918049651,0.058071598022851265,0.06668027167880675,0.07102493520110198,0.07252688382976072,0.07252688382976072
2016-05-03,0.033798435110348565,0.0379861601482683,0.043363916969881025,0.048501849915981075,0.049792816888170395,0.050480125424408856,0.05162786978595904,0.051492761286740026,0.051357652787521,0.05313179918049651,0.058071598022851265,0.06668027167880675,0.07102493520110198,0.07252688382976072,0.07252688382976072
2016-05-04,0.04469726311384606,0.04667909983425809,0.047556599885734865,0.04929859653425135,0.049792816888170395,0.0506776124026515,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.05310139269966682,0.05790731856937187,0.06657062032918856,0.07077106499770308,0.07253270273088458,0.07253270273088458
2016-05-05,0.04539717672725472,0.04777810395590969,0.04875438545935564,0.049896121783964124,0.04999116071721572,0.0506776124026515,0.05114055222306017,0.051011616156120404,0.05088268008918064,0.052688123486087465,0.05748483746075828,0.0660139951936829,0.07052267154700587,0.07228543902925047,0.07228543902925047
2016-05-06,0.04299746732223463,0.04597972151451017,0.047356963606626806,0.04929859653425135,0.049792816888170395,0.05008512221468689,0.051335493497155694,0.05130032406904827,0.05126515464094084,0.05307110666708151,0.057946321699088726,0.06635697294420229,0.070880373980898,0.07252302462663726,0.07252302462663726
2016-05-09,0.038397980196476215,0.04138357346136358,0.0449612090133537,0.0481034567683045,0.04939610955885829,0.05018387667407355,0.05162786978595904,0.051492761286740026,0.051357652787521,0.053162842304879374,0.05802151761964086,0.0664405218228798,0.07101145348318635,0.0726493604169777,0.0726493604169777
2016-05-10,0.03679814500139028,0.03918527247667022,0.042964578667969745,0.04690819796058266,0.04919774605772438,0.05008512221468689,0.05114055222306017,0.05158896948131478,0.052037386739569376,0.05381203882582996,0.05866210211953758,0.06698736445588555,0.07171292158126982,0.07321779286656008,0.07321779286656008
2016-05-11,0.03149864083167121,0.03478839245194887,0.038771157160712104,0.045912058002348044,0.04860261620320858,0.049887605981281696,0.050945591946062144,0.05139654614965172,0.0518475003532413,0.0535351375387977,0.05846324340638684,0.06676013389772771,0.07155563798171938,0.07305406483332388,0.07305406483332388
2016-05-12,0.028598879565369818,0.031990184837418986,0.03657433382613545,0.044318062051411,0.04761060191594312,0.049196222348067885,0.050360597060596674,0.05081910947821075,0.051277621895824826,0.05272567264235173,0.05766300916733671,0.06570947404806762,0.07104106741030053,0.07268355014977332,0.07268355014977332
2016-05-13,0.02719898657086004,0.03119066936568225,0.0355757165689242,0.04411879766908409,0.04761060191594312,0.049196222348067885,0.050360597060596674,0.05081910947821075,0.051277621895824826,0.05298236769253715,0.05798132410282928,0.06612996378913438,0.0718541254323686,0.07345020412579789,0.07345020412579789
2016-05-16,0.02749896409309825,0.03179030711876711,0.03677405268764038,0.04471658088976544,0.04681687237812542,0.049196222348067885,0.05162786978595904,0.0524545309846092,0.05328119218325935,0.05541531605857181,0.06028603643925293,0.06811574669192345,0.07425885861853648,0.07607547525622209,0.07607547525622209
2016-05-17,0.021299378531063194,0.025293864135372813,0.028484433945733908,0.04192667105107023,0.04582456277526823,0.048208324096565225,0.04938522518074282,0.05033772114905533,0.05129021711736783,0.053576256304355946,0.05866591387390081,0.06648138344823826,0.07277696001812156,0.07463560429897376,0.07463560429897376
2016-05-18,0.013599746636458233,0.017597030366843763,0.025987044229237814,0.03793996005094644,0.04284664890819936,0.04702252404341339,0.050360597060596674,0.05081910947821075,0.051277621895824826,0.05383982808860479,0.05889525573792811,0.06693384532963664,0.07314427652979916,0.07499946194566984,0.07499946194566984
2016-05-19,0.010499848975498665,0.013798174185155882,0.01949271116845088,0.035248181180921476,0.04205228886334779,0.04692369150279481,0.04997050538781719,0.050241422623584636,0.05051233985935208,0.053983417386064145,0.05843466755786587,0.06682318900838718,0.07344371402105479,0.07524736050388149,0.07524736050388149
2016-05-20,0.010199857482109755,0.01359822671928918,0.018793224955403767,0.034350787361718454,0.04115850808625842,0.046231795334915636,0.04919009371076023,0.04937442277366047,0.04955875183656071,0.05495888915701348,0.0594574428028494,0.0680937955694352,0.0742709764375487,0.07609274552582349,0.07609274552582349
2016-05-23,0.009999863016231835,0.013798174185155882,0.023489415264135796,0.034251072794668706,0.04115850808625842,0.04652833691883098,0.049677886693837554,0.04985615895608356,0.05003443121832956,0.055109075392364225,0.05946827830115402,0.0681587129451424,0.07427157952031688,0.07612797502665097,0.07612797502665097
2016-05-24,0.009999863016231835,0.013298304082892365,0.022490296678219127,0.03365276799148519,0.04115850808625842,0.04613294325469228,0.04860458504592954,0.04908529749695525,0.049566009947980966,0.05457138447818232,0.05891175099586615,0.06759170659466943,0.0737045783335852,0.07556229346288466,0.07556229346288466
2016-05-25,0.009799868440741278,0.013398278486714982,0.022590210259819957,0.03355304762401451,0.04086055157129494,0.04652833691883098,0.04919009371076023,0.04908529749695525,0.04898050128315026,0.05389631357138207,0.058268329836636414,0.06710116523674153,0.07311185228982942,0.07484896822286075,0.07484896822286075
2016-05-26,0.007799916658693022,0.011798665023324035,0.022790036274320014,0.03375248753028365,0.04086055157129494,0.045539779466254246,0.04840937739363473,0.04908529749695525,0.04976121760027576,0.053990594567183775,0.05919885091194955,0.06797007396330793,0.07401305459894536,0.07573843818888097,0.07573843818888097
2016-05-27,0.007799916658693022,0.01119879732290099,0.021990723026680994,0.031957409033803945,0.04046325320007305,0.04455097764182393,0.04840937739363473,0.04908529749695525,0.04976121760027576,0.05369104229479229,0.05924520419497477,0.06807542310137699,0.0739347319183876,0.07579404757251773,0.07579404757251773
2016-05-30,0.005999950685526577,0.011498732035747512,0.022790036274320014,0.031957409033803945,0.04105919089196659,0.04474875756225752,0.04840937739363473,0.049278054647376314,0.050146731901117896,0.05412547705223561,0.059649289056235455,0.06811358765618951,0.07449682050202247,0.07632234972045876,0.07632234972045876
